case_id,slide_id,label
05_ctl,230426.160304.GM25256_untreated.060.Group1.A1.S060,good_psc
05_ctl,230426.160502.GM25256_untreated.061.Group1.A1.S061,good_psc
05_ctl,230426.160726.GM25256_untreated.062.Group1.A1.S062,good_psc
05_ctl,230426.161003.GM25256_untreated.063.Group1.A1.S063,good_psc
05_ctl,230427.144452.Jax_untreated.003.Group1.A1.S003,good_psc
05_ctl,230427.144840.Jax_untreated.005.Group1.A1.S005,good_psc
05_ctl,230427.145012.Jax_untreated.006.Group1.A1.S006,good_psc
05_ctl,230427.145202.Jax_untreated.007.Group1.A1.S007,good_psc
05_ctl,230427.145313.Jax_untreated.008.Group1.A1.S008,good_psc
05_ctl,230427.145623.Jax_untreated.009.Group1.A1.S009,good_psc
05_ctl,230427.145901.Jax_untreated.011.Group1.A1.S011,good_psc
05_ctl,230427.150728.Jax_untreated.018.Group1.A1.S018,good_psc
05_ctl,230427.150933.Jax_untreated.019.Group1.A1.S019,good_psc
05_ctl,230427.151023.Jax_untreated.020.Group1.A1.S020,good_psc
05_ctl,230427.151154.Jax_untreated.021.Group1.A1.S021,good_psc
05_ctl,230427.152233.Jax_untreated.025.Group1.A1.S025,good_psc
05_ctl,230427.152535.Jax_untreated.027.Group1.A1.S027,good_psc
05_ctl,230427.152630.Jax_untreated.028.Group1.A1.S028,good_psc
05_ctl,230427.153035.Jax_untreated.031.Group1.A1.S031,good_psc
05_ctl,230427.153837.Jax_untreated.037.Group1.A1.S037,good_psc
05_ctl,230427.154000.Jax_untreated.038.Group1.A1.S038,good_psc
05_ctl,230427.154235.Jax_untreated.040.Group1.A1.S040,good_psc
05_ctl,230427.154437.Jax_untreated.041.Group1.A1.S041,good_psc
05_ctl,230427.154546.Jax_untreated.042.Group1.A1.S042,good_psc
05_ctl,230427.160506.Jax_untreated.050.Group1.A1.S050,good_psc
05_ctl,230427.160615.Jax_untreated.051.Group1.A1.S051,good_psc
05_ctl,230427.161024.Jax_untreated.053.Group1.A1.S053,good_psc
05_ctl,230427.162703.Jax_untreated.064.Group1.A1.S064,good_psc
05_ctl,230713.143418.Untreated.001.Group1.A1.S001,good_psc
05_ctl,230713.143613.Untreated.002.Group1.A1.S002,good_psc
05_ctl,230713.143707.Untreated.003.Group1.A1.S003,good_psc
05_ctl,230713.143847.Untreated.004.Group1.A1.S004,good_psc
05_ctl,230713.144002.Untreated.005.Group1.A1.S005,good_psc
05_ctl,230713.144131.Untreated.006.Group1.A1.S006,good_psc
05_ctl,230713.144359.Untreated.007.Group1.A1.S007,good_psc
05_ctl,230713.144811.Untreated.010.Group1.A1.S010,good_psc
05_ctl,230713.145415.Untreated.012.Group1.A1.S012,good_psc
05_ctl,230713.145512.Untreated.013.Group1.A1.S013,good_psc
05_ctl,230713.145642.Untreated.014.Group1.A1.S014,good_psc
05_ctl,230713.145953.Untreated.016.Group1.A1.S016,good_psc
05_ctl,230713.150709.Untreated.020.Group1.A1.S020,good_psc
05_ctl,230713.151655.Untreated.022.Group1.A1.S022,good_psc
05_ctl,230713.151752.Untreated.023.Group1.A1.S023,good_psc
05_ctl,230713.152219.Untreated.026.Group1.A1.S026,good_psc
05_ctl,230713.152500.Untreated.027.Group1.A1.S027,good_psc
05_ctl,230713.152847.Untreated.029.Group1.A1.S029,good_psc
05_ctl,230713.153347.Untreated.030.Group1.A1.S030,good_psc
05_ctl,230713.153508.Untreated.031.Group1.A1.S031,good_psc
05_ctl,230713.153808.Untreated.032.Group1.A1.S032,good_psc
05_ctl,230713.153956.Untreated.033.Group1.A1.S033,good_psc
05_ctl,230713.154120.Untreated.034.Group1.A1.S034,good_psc
05_ctl,230713.154815.Untreated.037.Group1.A1.S037,good_psc
05_ctl,230713.155117.Untreated.039.Group1.A1.S039,good_psc
05_ctl,230713.155358.Untreated.040.Group1.A1.S040,good_psc
05_ctl,230713.155530.Untreated.041.Group1.A1.S041,good_psc
05_ctl,230713.155702.Untreated.042.Group1.A1.S042,good_psc
05_ctl,230713.160327.Untreated.043.Group1.A1.S043,good_psc
05_ctl,230713.160447.Untreated.044.Group1.A1.S044,good_psc
05_ctl,230713.160711.Untreated.045.Group1.A1.S045,good_psc
05_ctl,230713.161448.Untreated.048.Group1.A1.S048,good_psc
05_ctl,230713.161539.Untreated.049.Group1.A1.S049,good_psc
05_ctl,230713.161929.Untreated.052.Group1.A1.S052,good_psc
05_ctl,230713.162106.Untreated.053.Group1.A1.S053,good_psc
05_ctl,230713.162155.Untreated.054.Group1.A1.S054,good_psc
05_ctl,230713.162449.Untreated.055.Group1.A1.S055,good_psc
05_ctl,230713.162635.Untreated.056.Group1.A1.S056,good_psc
05_ctl,230713.162838.Untreated.057.Group1.A1.S057,good_psc
05_ctl,230713.163622.Untreated.061.Group1.A1.S061,good_psc
05_ctl,230713.163939.Untreated.062.Group1.A1.S062,good_psc
05_ctl,230713.164108.Untreated.063.Group1.A1.S063,good_psc
05_ctl,230714.142443.untreated.001.Group1.A1.S001,good_psc
05_ctl,230714.142659.untreated.003.Group1.A1.S003,good_psc
05_ctl,230714.142749.untreated.004.Group1.A1.S004,good_psc
05_ctl,230714.142837.untreated.005.Group1.A1.S005,good_psc
05_ctl,230714.143213.untreated.008.Group1.A1.S008,good_psc
05_ctl,230714.143443.untreated.010.Group1.A1.S010,good_psc
05_ctl,230714.143645.untreated.011.Group1.A1.S011,good_psc
05_ctl,230714.144537.untreated.015.Group1.A1.S015,good_psc
05_ctl,230714.144654.untreated.016.Group1.A1.S016,good_psc
05_ctl,230714.144826.untreated.017.Group1.A1.S017,good_psc
05_ctl,230714.144917.untreated.018.Group1.A1.S018,good_psc
05_ctl,230714.145051.untreated.019.Group1.A1.S019,good_psc
05_ctl,230714.145225.untreated.020.Group1.A1.S020,good_psc
05_ctl,230714.145416.untreated.021.Group1.A1.S021,good_psc
05_ctl,230714.150138.untreated.022.Group1.A1.S022,good_psc
05_ctl,230714.150606.untreated.026.Group1.A1.S026,good_psc
05_ctl,230714.150842.untreated.027.Group1.A1.S027,good_psc
05_ctl,230714.151057.untreated.028.Group1.A1.S028,good_psc
05_ctl,230714.151419.untreated.029.Group1.A1.S029,good_psc
05_ctl,230714.151554.untreated.030.Group1.A1.S030,good_psc
05_ctl,230714.151733.untreated.031.Group1.A1.S031,good_psc
05_ctl,230714.152000.untreated.032.Group1.A1.S032,good_psc
05_ctl,230714.152129.untreated.033.Group1.A1.S033,good_psc
05_ctl,230714.152542.untreated.036.Group1.A1.S036,good_psc
05_ctl,230714.152810.untreated.037.Group1.A1.S037,good_psc
05_ctl,230714.153001.untreated.038.Group1.A1.S038,good_psc
05_ctl,230714.153112.untreated.039.Group1.A1.S039,good_psc
05_ctl,230714.153351.untreated.040.Group1.A1.S040,good_psc
05_ctl,230714.153616.untreated.042.Group1.A1.S042,good_psc
05_ctl,230714.154238.untreated.043.Group1.A1.S043,good_psc
05_ctl,230714.154349.untreated.044.Group1.A1.S044,good_psc
05_ctl,230714.154925.untreated.047.Group1.A1.S047,good_psc
05_ctl,230714.155306.untreated.049.Group1.A1.S049,good_psc
05_ctl,230714.155508.untreated.050.Group1.A1.S050,good_psc
05_ctl,230714.155617.untreated.051.Group1.A1.S051,good_psc
05_ctl,230714.160026.untreated.052.Group1.A1.S052,good_psc
05_ctl,230714.160112.untreated.053.Group1.A1.S053,good_psc
05_ctl,230714.160405.untreated.054.Group1.A1.S054,good_psc
05_ctl,230714.160534.untreated.055.Group1.A1.S055,good_psc
05_ctl,230714.161116.untreated.058.Group1.A1.S058,good_psc
05_ctl,230714.161335.untreated.059.Group1.A1.S059,good_psc
05_ctl,230714.161609.untreated.060.Group1.A1.S060,good_psc
05_ctl,230714.161743.untreated.061.Group1.A1.S061,good_psc
05_ctl,230714.162005.untreated.062.Group1.A1.S062,good_psc
05_ctl,230714.162202.untreated.063.Group1.A1.S063,good_psc
05_ctl,230719.183949.Untreated.001.Group1.A1.S001,good_psc
05_ctl,230719.184228.Untreated.002.Group1.A1.S002,good_psc
05_ctl,230719.184325.Untreated.003.Group1.A1.S003,good_psc
05_ctl,230719.184539.Untreated.004.Group1.A1.S004,good_psc
05_ctl,230719.184702.Untreated.005.Group1.A1.S005,good_psc
05_ctl,230719.184833.Untreated.006.Group1.A1.S006,good_psc
05_ctl,230719.185005.Untreated.007.Group1.A1.S007,good_psc
05_ctl,230719.185522.Untreated.010.Group1.A1.S010,good_psc
05_ctl,230719.185634.Untreated.011.Group1.A1.S011,good_psc
05_ctl,230719.185818.Untreated.012.Group1.A1.S012,good_psc
05_ctl,230719.185920.Untreated.013.Group1.A1.S013,good_psc
05_ctl,230719.190054.Untreated.014.Group1.A1.S014,good_psc
05_ctl,230719.190304.Untreated.015.Group1.A1.S015,good_psc
05_ctl,230719.190421.Untreated.016.Group1.A1.S016,good_psc
05_ctl,230719.190515.Untreated.017.Group1.A1.S017,good_psc
05_ctl,230719.191023.Untreated.020.Group1.A1.S020,good_psc
05_ctl,230719.191144.Untreated.021.Group1.A1.S021,good_psc
05_ctl,230719.191704.Untreated.022.Group1.A1.S022,good_psc
05_ctl,230719.191832.Untreated.023.Group1.A1.S023,good_psc
05_ctl,230719.191951.Untreated.024.Group1.A1.S024,good_psc
05_ctl,230719.192339.Untreated.025.Group1.A1.S025,good_psc
05_ctl,230719.192505.Untreated.026.Group1.A1.S026,good_psc
05_ctl,230719.192625.Untreated.027.Group1.A1.S027,good_psc
05_ctl,230719.193107.Untreated.030.Group1.A1.S030,good_psc
05_ctl,230719.193321.Untreated.031.Group1.A1.S031,good_psc
05_ctl,230719.193423.Untreated.032.Group1.A1.S032,good_psc
05_ctl,230719.193543.Untreated.033.Group1.A1.S033,good_psc
05_ctl,230719.193654.Untreated.034.Group1.A1.S034,good_psc
05_ctl,230719.193800.Untreated.035.Group1.A1.S035,good_psc
05_ctl,230719.194038.Untreated.036.Group1.A1.S036,good_psc
05_ctl,230719.194138.Untreated.037.Group1.A1.S037,good_psc
05_ctl,230719.194616.Untreated.040.Group1.A1.S040,good_psc
05_ctl,230719.194843.Untreated.042.Group1.A1.S042,good_psc
05_ctl,230719.194938.Untreated.043.Group1.A1.S043,good_psc
05_ctl,230719.195342.Untreated.044.Group1.A1.S044,good_psc
05_ctl,230719.195454.Untreated.045.Group1.A1.S045,good_psc
05_ctl,230719.195546.Untreated.046.Group1.A1.S046,good_psc
05_ctl,230719.200632.Untreated.047.Group1.A1.S047,good_psc
05_ctl,230719.200944.Untreated.048.Group1.A1.S048,good_psc
05_ctl,230719.202729.Untreated.051.Group1.A1.S051,good_psc
05_ctl,230719.203044.Untreated.052.Group1.A1.S052,good_psc
05_ctl,230719.203621.Untreated.053.Group1.A1.S053,good_psc
05_ctl,230719.204258.Untreated.054.Group1.A1.S054,good_psc
05_ctl,230719.204522.Untreated.055.Group1.A1.S055,good_psc
05_ctl,230719.204735.Untreated.056.Group1.A1.S056,good_psc
05_ctl,230719.205008.Untreated.057.Group1.A1.S057,good_psc
05_ctl,230719.205307.Untreated.058.Group1.A1.S058,good_psc
05_ctl,230719.210848.Untreated.061.Group1.A1.S061,good_psc
05_ctl,230719.211227.Untreated.062.Group1.A1.S062,good_psc
05_ctl,230719.211704.Untreated.063.Group1.A1.S063,good_psc
05_ctl,230921.143027.GM25256_untreated.001.Group1.A1.S001,good_psc
05_ctl,230921.143127.GM25256_untreated.002.Group1.A1.S002,good_psc
05_ctl,230921.143230.GM25256_untreated.003.Group1.A1.S003,good_psc
05_ctl,230921.143323.GM25256_untreated.004.Group1.A1.S004,good_psc
05_ctl,230921.143504.GM25256_untreated.005.Group1.A1.S005,good_psc
05_ctl,230921.143633.GM25256_untreated.006.Group1.A1.S006,good_psc
05_ctl,230921.143738.GM25256_untreated.007.Group1.A1.S007,good_psc
05_ctl,230921.144116.GM25256_untreated.010.Group1.A1.S010,good_psc
05_ctl,230921.144311.GM25256_untreated.011.Group1.A1.S011,good_psc
05_ctl,230921.144436.GM25256_untreated.012.Group1.A1.S012,good_psc
05_ctl,230921.144621.GM25256_untreated.013.Group1.A1.S013,good_psc
05_ctl,230921.144823.GM25256_untreated.014.Group1.A1.S014,good_psc
05_ctl,230921.144953.GM25256_untreated.015.Group1.A1.S015,good_psc
05_ctl,230921.145122.GM25256_untreated.016.Group1.A1.S016,good_psc
05_ctl,230921.145247.GM25256_untreated.017.Group1.A1.S017,good_psc
05_ctl,230921.145828.GM25256_untreated.020.Group1.A1.S020,good_psc
05_ctl,230921.145939.GM25256_untreated.021.Group1.A1.S021,good_psc
05_ctl,230921.153537.GM25256_untreated.022.Group1.A1.S022,good_psc
05_ctl,230921.153739.GM25256_untreated.023.Group1.A1.S023,good_psc
05_ctl,230921.153848.GM25256_untreated.024.Group1.A1.S024,good_psc
05_ctl,230921.154018.GM25256_untreated.025.Group1.A1.S025,good_psc
05_ctl,230921.154156.GM25256_untreated.026.Group1.A1.S026,good_psc
05_ctl,230921.154310.GM25256_untreated.027.Group1.A1.S027,good_psc
05_ctl,230921.154739.GM25256_untreated.030.Group1.A1.S030,good_psc
05_ctl,230921.154855.GM25256_untreated.031.Group1.A1.S031,good_psc
05_ctl,230921.155017.GM25256_untreated.032.Group1.A1.S032,good_psc
05_ctl,230921.155243.GM25256_untreated.033.Group1.A1.S033,good_psc
05_ctl,230921.155406.GM25256_untreated.034.Group1.A1.S034,good_psc
05_ctl,230921.155550.GM25256_untreated.035.Group1.A1.S035,good_psc
05_ctl,230921.155724.GM25256_untreated.036.Group1.A1.S036,good_psc
05_ctl,230921.155844.GM25256_untreated.037.Group1.A1.S037,good_psc
05_ctl,230921.160713.GM25256_untreated.040.Group1.A1.S040,good_psc
05_ctl,230921.160855.GM25256_untreated.041.Group1.A1.S041,good_psc
05_ctl,230921.161152.GM25256_untreated.042.Group1.A1.S042,good_psc
05_ctl,230921.161744.GM25256_untreated.043.Group1.A1.S043,good_psc
05_ctl,230921.162154.GM25256_untreated.044.Group1.A1.S044,good_psc
05_ctl,230921.162308.GM25256_untreated.045.Group1.A1.S045,good_psc
05_ctl,230921.162401.GM25256_untreated.046.Group1.A1.S046,good_psc
05_ctl,230921.162530.GM25256_untreated.047.Group1.A1.S047,good_psc
05_ctl,230921.163237.GM25256_untreated.050.Group1.A1.S050,good_psc
05_ctl,230921.163403.GM25256_untreated.051.Group1.A1.S051,good_psc
05_ctl,230921.163614.GM25256_untreated.052.Group1.A1.S052,good_psc
05_ctl,230921.163810.GM25256_untreated.053.Group1.A1.S053,good_psc
05_ctl,230921.164057.GM25256_untreated.054.Group1.A1.S054,good_psc
05_ctl,230921.164232.GM25256_untreated.055.Group1.A1.S055,good_psc
05_ctl,230921.164428.GM25256_untreated.056.Group1.A1.S056,good_psc
05_ctl,230921.164625.GM25256_untreated.057.Group1.A1.S057,good_psc
05_ctl,230921.165311.GM25256_untreated.060.Group1.A1.S060,good_psc
05_ctl,230921.165525.GM25256_untreated.061.Group1.A1.S061,good_psc
05_ctl,230921.165637.GM25256_untreated.062.Group1.A1.S062,good_psc
05_ctl,230921.165749.GM25256_untreated.063.Group1.A1.S063,good_psc
05_ctl,230922.142651.JAX_untreated.001.Group1.A1.S001,good_psc
05_ctl,230922.142930.JAX_untreated.002.Group1.A1.S002,good_psc
05_ctl,230922.143138.JAX_untreated.003.Group1.A1.S003,good_psc
05_ctl,230922.143443.JAX_untreated.005.Group1.A1.S005,good_psc
05_ctl,230922.143633.JAX_untreated.006.Group1.A1.S006,good_psc
05_ctl,230922.143839.JAX_untreated.007.Group1.A1.S007,good_psc
05_ctl,230922.144101.JAX_untreated.008.Group1.A1.S008,good_psc
05_ctl,230922.145122.JAX_untreated.011.Group1.A1.S011,good_psc
05_ctl,230922.145437.JAX_untreated.012.Group1.A1.S012,good_psc
05_ctl,230922.145544.JAX_untreated.013.Group1.A1.S013,good_psc
05_ctl,230922.145705.JAX_untreated.014.Group1.A1.S014,good_psc
05_ctl,230922.145938.JAX_untreated.015.Group1.A1.S015,good_psc
05_ctl,230922.150605.JAX_untreated.016.Group1.A1.S016,good_psc
05_ctl,230922.151052.JAX_untreated.017.Group1.A1.S017,good_psc
05_ctl,230922.151242.JAX_untreated.018.Group1.A1.S018,good_psc
05_ctl,230922.151712.JAX_untreated.021.Group1.A1.S021,good_psc
05_ctl,230922.152344.JAX_untreated.022.Group1.A1.S022,good_psc
05_ctl,230922.152722.JAX_untreated.023.Group1.A1.S023,good_psc
05_ctl,230922.153051.JAX_untreated.024.Group1.A1.S024,good_psc
05_ctl,230922.153358.JAX_untreated.025.Group1.A1.S025,good_psc
05_ctl,230922.153540.JAX_untreated.026.Group1.A1.S026,good_psc
05_ctl,230922.153749.JAX_untreated.027.Group1.A1.S027,good_psc
05_ctl,230922.153912.JAX_untreated.028.Group1.A1.S028,good_psc
05_ctl,230922.154528.JAX_untreated.031.Group1.A1.S031,good_psc
05_ctl,230922.154636.JAX_untreated.032.Group1.A1.S032,good_psc
05_ctl,230922.154842.JAX_untreated.033.Group1.A1.S033,good_psc
05_ctl,230922.155010.JAX_untreated.034.Group1.A1.S034,good_psc
05_ctl,230922.155218.JAX_untreated.035.Group1.A1.S035,good_psc
05_ctl,230922.155412.JAX_untreated.036.Group1.A1.S036,good_psc
05_ctl,230922.155608.JAX_untreated.037.Group1.A1.S037,good_psc
05_ctl,230922.155958.JAX_untreated.038.Group1.A1.S038,good_psc
05_ctl,230922.161113.JAX_untreated.041.Group1.A1.S041,good_psc
05_ctl,230922.161437.JAX_untreated.042.Group1.A1.S042,good_psc
05_ctl,230922.162539.JAX_untreated.045.Group1.A1.S045,good_psc
05_ctl,230922.162714.JAX_untreated.046.Group1.A1.S046,good_psc
05_ctl,230922.162917.JAX_untreated.047.Group1.A1.S047,good_psc
05_ctl,230922.163052.JAX_untreated.048.Group1.A1.S048,good_psc
05_ctl,230922.163224.JAX_untreated.049.Group1.A1.S049,good_psc
05_ctl,230922.163357.JAX_untreated.050.Group1.A1.S050,good_psc
05_ctl,230922.164240.JAX_untreated.053.Group1.A1.S053,good_psc
05_ctl,230922.164530.JAX_untreated.054.Group1.A1.S054,good_psc
05_ctl,230922.164658.JAX_untreated.055.Group1.A1.S055,good_psc
05_ctl,230922.165421.JAX_untreated.056.Group1.A1.S056,good_psc
05_ctl,230922.165713.JAX_untreated.057.Group1.A1.S057,good_psc
05_ctl,230922.170054.JAX_untreated.058.Group1.A1.S058,good_psc
05_ctl,230922.170240.JAX_untreated.059.Group1.A1.S059,good_psc
05_ctl,230922.170444.JAX_untreated.060.Group1.A1.S060,good_psc
05_ctl,230922.171049.JAX_untreated.063.Group1.A1.S063,good_psc
05_ctl,231001.182149.H9_untreated.001.Group1.A1.S001,good_psc
05_ctl,231001.182349.H9_untreated.002.Group1.A1.S002,good_psc
05_ctl,231001.182600.H9_untreated.003.Group1.A1.S003,good_psc
05_ctl,231001.182715.H9_untreated.004.Group1.A1.S004,good_psc
05_ctl,231001.183007.H9_untreated.005.Group1.A1.S005,good_psc
05_ctl,231001.183126.H9_untreated.006.Group1.A1.S006,good_psc
05_ctl,231001.183450.H9_untreated.007.Group1.A1.S007,good_psc
05_ctl,231001.184120.H9_untreated.010.Group1.A1.S010,good_psc
05_ctl,231001.184440.H9_untreated.011.Group1.A1.S011,good_psc
05_ctl,231001.184651.H9_untreated.012.Group1.A1.S012,good_psc
05_ctl,231001.185034.H9_untreated.013.Group1.A1.S013,good_psc
05_ctl,231001.185553.H9_untreated.014.Group1.A1.S014,good_psc
05_ctl,231001.185842.H9_untreated.015.Group1.A1.S015,good_psc
05_ctl,231001.190111.H9_untreated.016.Group1.A1.S016,good_psc
05_ctl,231001.190248.H9_untreated.017.Group1.A1.S017,good_psc
05_ctl,231001.190903.H9_untreated.020.Group1.A1.S020,good_psc
05_ctl,231001.191057.H9_untreated.021.Group1.A1.S021,good_psc
05_ctl,231001.191246.H9_untreated.022.Group1.A1.S022,good_psc
05_ctl,231001.192030.H9_untreated.023.Group1.A1.S023,good_psc
05_ctl,231001.192334.H9_untreated.024.Group1.A1.S024,good_psc
05_ctl,231001.192804.H9_untreated.025.Group1.A1.S025,good_psc
05_ctl,231001.192912.H9_untreated.026.Group1.A1.S026,good_psc
05_ctl,231001.193247.H9_untreated.027.Group1.A1.S027,good_psc
05_ctl,231001.193909.H9_untreated.030.Group1.A1.S030,good_psc
05_ctl,231001.194037.H9_untreated.031.Group1.A1.S031,good_psc
05_ctl,231001.194137.H9_untreated.032.Group1.A1.S032,good_psc
05_ctl,231001.194357.H9_untreated.033.Group1.A1.S033,good_psc
05_ctl,231001.194557.H9_untreated.034.Group1.A1.S034,good_psc
05_ctl,231001.194704.H9_untreated.035.Group1.A1.S035,good_psc
05_ctl,231001.194835.H9_untreated.036.Group1.A1.S036,good_psc
05_ctl,231001.195035.H9_untreated.037.Group1.A1.S037,good_psc
05_ctl,231001.195941.H9_untreated.040.Group1.A1.S040,good_psc
05_ctl,231001.200107.H9_untreated.041.Group1.A1.S041,good_psc
05_ctl,231001.200503.H9_untreated.042.Group1.A1.S042,good_psc
05_ctl,231001.200811.H9_untreated.043.Group1.A1.S043,good_psc
05_ctl,231001.201458.H9_untreated.044.Group1.A1.S044,good_psc
05_ctl,231001.201810.H9_untreated.046.Group1.A1.S046,good_psc
05_ctl,231001.201947.H9_untreated.047.Group1.A1.S047,good_psc
05_ctl,231001.202236.H9_untreated.048.Group1.A1.S048,good_psc
05_ctl,231001.202610.H9_untreated.051.Group1.A1.S051,good_psc
05_ctl,231001.202731.H9_untreated.052.Group1.A1.S052,good_psc
05_ctl,231001.202901.H9_untreated.053.Group1.A1.S053,good_psc
05_ctl,231001.203032.H9_untreated.054.Group1.A1.S054,good_psc
05_ctl,231001.203446.H9_untreated.055.Group1.A1.S055,good_psc
05_ctl,231001.203650.H9_untreated.056.Group1.A1.S056,good_psc
05_ctl,231001.203807.H9_untreated.057.Group1.A1.S057,good_psc
05_ctl,231001.203915.H9_untreated.058.Group1.A1.S058,good_psc
05_ctl,231001.204907.H9_untreated.062.Group1.A1.S062,good_psc
05_ctl,231001.205009.H9_untreated.063.Group1.A1.S063,good_psc
05_ctl,231001.205244.H9_untreated.064.Group1.A1.S064,good_psc
05_ctl,231003.161550.JAX_untreated.001.Group1.A1.S001,good_psc
05_ctl,231003.161815.JAX_untreated.002.Group1.A1.S002,good_psc
05_ctl,231003.161949.JAX_untreated.003.Group1.A1.S003,good_psc
05_ctl,231003.162147.JAX_untreated.004.Group1.A1.S004,good_psc
05_ctl,231003.162528.JAX_untreated.005.Group1.A1.S005,good_psc
05_ctl,231003.162815.JAX_untreated.006.Group1.A1.S006,good_psc
05_ctl,231003.163002.JAX_untreated.007.Group1.A1.S007,good_psc
05_ctl,231003.163707.JAX_untreated.010.Group1.A1.S010,good_psc
05_ctl,231003.163837.JAX_untreated.011.Group1.A1.S011,good_psc
05_ctl,231003.163937.JAX_untreated.012.Group1.A1.S012,good_psc
05_ctl,231003.164122.JAX_untreated.013.Group1.A1.S013,good_psc
05_ctl,231003.164312.JAX_untreated.014.Group1.A1.S014,good_psc
05_ctl,231003.164852.JAX_untreated.016.Group1.A1.S016,good_psc
05_ctl,231003.165131.JAX_untreated.017.Group1.A1.S017,good_psc
05_ctl,231003.165319.JAX_untreated.018.Group1.A1.S018,good_psc
05_ctl,231003.170145.JAX_untreated.021.Group1.A1.S021,good_psc
05_ctl,231003.171026.JAX_untreated.022.Group1.A1.S022,good_psc
05_ctl,231003.171244.JAX_untreated.023.Group1.A1.S023,good_psc
05_ctl,231003.171439.JAX_untreated.024.Group1.A1.S024,good_psc
05_ctl,231003.171636.JAX_untreated.025.Group1.A1.S025,good_psc
05_ctl,231003.171942.JAX_untreated.026.Group1.A1.S026,good_psc
05_ctl,231003.172058.JAX_untreated.027.Group1.A1.S027,good_psc
05_ctl,231003.172233.JAX_untreated.028.Group1.A1.S028,good_psc
05_ctl,231003.173104.JAX_untreated.031.Group1.A1.S031,good_psc
05_ctl,231003.173239.JAX_untreated.032.Group1.A1.S032,good_psc
05_ctl,231003.173520.JAX_untreated.033.Group1.A1.S033,good_psc
05_ctl,231003.173700.JAX_untreated.034.Group1.A1.S034,good_psc
05_ctl,231003.173925.JAX_untreated.035.Group1.A1.S035,good_psc
05_ctl,231003.174204.JAX_untreated.036.Group1.A1.S036,good_psc
05_ctl,231003.174833.JAX_untreated.037.Group1.A1.S037,good_psc
05_ctl,231003.175005.JAX_untreated.038.Group1.A1.S038,good_psc
05_ctl,231003.175700.JAX_untreated.042.Group1.A1.S042,good_psc
05_ctl,231003.175746.JAX_untreated.043.Group1.A1.S043,good_psc
05_ctl,231003.180416.JAX_untreated.044.Group1.A1.S044,good_psc
05_ctl,231003.180549.JAX_untreated.045.Group1.A1.S045,good_psc
05_ctl,231003.180727.JAX_untreated.046.Group1.A1.S046,good_psc
05_ctl,231003.180835.JAX_untreated.047.Group1.A1.S047,good_psc
05_ctl,231003.181016.JAX_untreated.048.Group1.A1.S048,good_psc
05_ctl,231003.181210.JAX_untreated.049.Group1.A1.S049,good_psc
05_ctl,231003.181548.JAX_untreated.052.Group1.A1.S052,good_psc
05_ctl,231003.181827.JAX_untreated.053.Group1.A1.S053,good_psc
05_ctl,231003.181939.JAX_untreated.054.Group1.A1.S054,good_psc
05_ctl,231003.182339.JAX_untreated.055.Group1.A1.S055,good_psc
05_ctl,231003.182456.JAX_untreated.056.Group1.A1.S056,good_psc
05_ctl,231003.182602.JAX_untreated.057.Group1.A1.S057,good_psc
05_ctl,231003.182716.JAX_untreated.058.Group1.A1.S058,good_psc
05_ctl,231003.182910.JAX_untreated.059.Group1.A1.S059,good_psc
05_ctl,231003.183419.JAX_untreated.062.Group1.A1.S062,good_psc
05_ctl,231003.183735.JAX_untreated.063.Group1.A1.S063,good_psc
05_ctl,231004.141232.H9_untreated.001.Group1.A1.S001,good_psc
05_ctl,231004.141354.H9_untreated.002.Group1.A1.S002,good_psc
05_ctl,231004.141518.H9_untreated.003.Group1.A1.S003,good_psc
05_ctl,231004.141653.H9_untreated.004.Group1.A1.S004,good_psc
05_ctl,231004.142048.H9_untreated.005.Group1.A1.S005,good_psc
05_ctl,231004.142211.H9_untreated.006.Group1.A1.S006,good_psc
05_ctl,231004.142420.H9_untreated.007.Group1.A1.S007,good_psc
05_ctl,231004.143035.H9_untreated.010.Group1.A1.S010,good_psc
05_ctl,231004.143159.H9_untreated.011.Group1.A1.S011,good_psc
05_ctl,231004.143431.H9_untreated.012.Group1.A1.S012,good_psc
05_ctl,231004.143634.H9_untreated.013.Group1.A1.S013,good_psc
05_ctl,231004.144031.H9_untreated.014.Group1.A1.S014,good_psc
05_ctl,231004.144200.H9_untreated.015.Group1.A1.S015,good_psc
05_ctl,231004.144253.H9_untreated.016.Group1.A1.S016,good_psc
05_ctl,231004.144519.H9_untreated.017.Group1.A1.S017,good_psc
05_ctl,231004.145121.H9_untreated.020.Group1.A1.S020,good_psc
05_ctl,231004.145246.H9_untreated.021.Group1.A1.S021,good_psc
05_ctl,231004.145421.H9_untreated.022.Group1.A1.S022,good_psc
05_ctl,231004.145515.H9_untreated.023.Group1.A1.S023,good_psc
05_ctl,231004.145710.H9_untreated.024.Group1.A1.S024,good_psc
05_ctl,231004.150100.H9_untreated.025.Group1.A1.S025,good_psc
05_ctl,231004.150239.H9_untreated.026.Group1.A1.S026,good_psc
05_ctl,231004.150631.H9_untreated.027.Group1.A1.S027,good_psc
05_ctl,231004.151249.H9_untreated.030.Group1.A1.S030,good_psc
05_ctl,231004.151428.H9_untreated.031.Group1.A1.S031,good_psc
05_ctl,231004.151557.H9_untreated.032.Group1.A1.S032,good_psc
05_ctl,231004.151826.H9_untreated.033.Group1.A1.S033,good_psc
05_ctl,231004.151930.H9_untreated.034.Group1.A1.S034,good_psc
